input,output
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Berdasarkan evaluasi perbandingan performansi trafik Flexi sebelum berlangsungnya promo dengan performansi trafik setelah berlangsungnya promo , Telkom memutuskan untuk memperpanjang program tersebut hingga Desember 2006 , "" ujar Awaluddin , seperti dikutip detikINET dari keterangan tertulisnya , Minggu ( 30/07/2006 ) .",<extra_id_0> Telkom <extra_id_1> organization ; <extra_id_2> detikINET <extra_id_3> organization ; <extra_id_4> Awaluddin <extra_id_5> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | PT Telekomunikasi Indonesia Tbk . , meluncurkan kembali produk Flexi Combo dengan beberapa pembaharuan .",<extra_id_0> PT Telekomunikasi Indonesia Tbk . <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Launching dilakukan di Gedung Sawunggaling , Pemkot Surabaya , oleh Wakil Walikota Surabaya , Arief Afandi bersama dengan Executive General Manager Telkom Divre V Jawa Timur , Nanang Ismail Kosim .",<extra_id_0> Gedung Sawunggaling <extra_id_1> location ; <extra_id_2> Surabaya <extra_id_3> location ; <extra_id_4> Jawa Timur <extra_id_5> location ; <extra_id_6> Pemkot Surabaya <extra_id_7> organization ; <extra_id_8> Telkom <extra_id_9> organization ; <extra_id_10> Arief Afandi <extra_id_11> person ; <extra_id_12> Nanang Ismail Kosim <extra_id_13> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Sofyan menambahkan , Telkom mengambil alih KSO karena ingin mengembangkan telekomunikasi di Indonesia Timur .",<extra_id_0> Sofyan <extra_id_1> person ; <extra_id_2> Telkom <extra_id_3> organization ; <extra_id_4> Indonesia Timur <extra_id_5> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Akibatnya , karena menyisakan satu perusahaan yakni ZTE , maka Telkom memutuskan menunda tender hingga batas waktu yang tidak ditentukan .",<extra_id_0> ZTE <extra_id_1> organization ; <extra_id_2> Telkom <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Djadi Soegiarto , Communication Manager Telkom Divre V Jawa Timur mengatakan , Madura merupakan daerah potensial untuk implementasi MSOAN .",<extra_id_0> Djadi Soegiarto <extra_id_1> person ; <extra_id_2> Telkom <extra_id_3> organization ; <extra_id_4> Jawa Timur <extra_id_5> location ; <extra_id_6> Madura <extra_id_7> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Menurut Awal , Telkom mencatat sebanyak 7 juta percakapan dan 200 juta SMS yang telah terlayani .",<extra_id_0> Awal <extra_id_1> person ; <extra_id_2> Telkom <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Hingga September , Telkomsel berhasil meraih pelanggan sebanyak 32,47 juta pelanggan , terdiri dari 1,63 juta pelanggan pascabayar dan 30,84 juta pelanggan prabayar .",<extra_id_0> Telkomsel <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Hingga September 2006 , jumlah pelanggan Telkom Flexi mencapai 3,8 juta nomor dan ditargetkan mencapai 4,2 juta pada akhir tahun .",<extra_id_0> Telkom <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Program diskon 11 % diselenggarakan sebagai bagian dari peringatan 11 Tahun Telkom Go Public yang jatuh pada 14 November 2006 .",<extra_id_0> Telkom <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Anak usaha PT Telkom Tbk yang bergerak di jasa seluler , PT Telkomsel menganggarkan belanja modal atau capital expenditure ( capex ) tahun 2007 sebesar US$ 1,5 miliar .",<extra_id_0> PT Telkom Tbk <extra_id_1> organization ; <extra_id_2> PT Telkomsel <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Privatisasi harus memberikan nilai tambah bagi BUMN dan perekonomian secara keseluruhan .",<extra_id_0> BUMN <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Secara total persentase , kapasitas bandwith internet Telkom sudah 88 % pulih , "" demikian pesan singkat VP Public and Marketing Communication Telkom , Muhammad Awaluddin , yang diterima detikINET , Rabu ( 3/1/2007 ) .",<extra_id_0> Telkom <extra_id_1> organization ; <extra_id_2> Telkom <extra_id_3> organization ; <extra_id_4> detikINET <extra_id_5> organization ; <extra_id_6> Muhammad Awaluddin <extra_id_7> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Jadi mulai tahun ini , pelayanan meningkat dan harga turun , kurang apa lagi ? "" tukas Dirut Telkom Arwin Rasyid kepada detikINET di Gedung Telkom Grha Cipta Caraka , Jakarta , Selasa ( 2/1/2007 ) .",<extra_id_0> Telkom <extra_id_1> organization ; <extra_id_2> detikINET <extra_id_3> organization ; <extra_id_4> Arwin Rasyid <extra_id_5> person ; <extra_id_6> Gedung Telkom Grha Cipta Caraka <extra_id_7> location ; <extra_id_8> Jakarta <extra_id_9> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Tanri konon sempat menulis surat kepada Menneg BUMN Sugiharto selaku kuasa pemegang saham Telkom .",<extra_id_0> Tanri <extra_id_1> person ; <extra_id_2> Sugiharto <extra_id_3> person ; <extra_id_4> BUMN <extra_id_5> organization ; <extra_id_6> Telkom <extra_id_7> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Telkom , terkait pengembangan usaha di 2007 , mengalokasikan belanja modal ( capital expenditure / capex ) sebesar Rp 18 - 20 triliun .",<extra_id_0> Telkom <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Peluang untuk melakukan usaha ke luar negeri sangat besar , tetapi karena belum ada bagian khusus untuk melakukan ekspansi itu , maka Telkom belum melakukan investasi , "" papar Tanri usai acara dialog interaktif Manajemen Krisis di gedung RRI , Jakarta , Senin ( 22/1/2007 ) .",<extra_id_0> Telkom <extra_id_1> organization ; <extra_id_2> Tanri <extra_id_3> person ; <extra_id_4> gedung RRI <extra_id_5> location ; <extra_id_6> Jakarta <extra_id_7> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dengan perhitungan tarif berbasis menit , Telkom akan mengenakan tarif Rp 250 untuk percakapan lokal yang tidak melampaui dua menit .",<extra_id_0> Telkom <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Lembaga pemeringkat internasional , Fitch Ratings menaikkan outlook PT Telekomunikasi Indonesia Tbk ( Telkom ) dari ' stabil ' ke ' positif ' .",<extra_id_0> Fitch Ratings <extra_id_1> organization ; <extra_id_2> PT Telekomunikasi Indonesia Tbk <extra_id_3> organization ; <extra_id_4> Telkom <extra_id_5> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Telkom kini memanfaatkan catuan listrik dari genset yang masa pakainya hanya sekitar 8 jam .",<extra_id_0> Telkom <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Banjir di Jakarta telah membobol dua tembok belakang Gedung PT Telkom , di Jl Gatot Subroto , Jakarta Selatan .",<extra_id_0> Jakarta <extra_id_1> location ; <extra_id_2> Jl Gatot Subroto <extra_id_3> location ; <extra_id_4> Jakarta Selatan <extra_id_5> location ; <extra_id_6> PT Telkom <extra_id_7> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Banjir , menurut Arwin , memang tidak sampai merusak peralatan vital PT Telkom .",<extra_id_0> Arwin <extra_id_1> person ; <extra_id_2> PT Telkom <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Inter Milan sempat memimpin klasemen Serie A pada paruh pertama musim ini , namun sekarang cuma mengincar tiket Liga Champions .",<extra_id_0> Inter Milan <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Hingga pekan ke-18 , awal Januari lalu , Inter masih berada di posisi teratas klasemen .",<extra_id_0> Inter <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Beberapa hasil mengecewakan yang didapat Inter antara lain dikalahkan Sassuolo 0 - 1 , ditahan imbang tim papan bawah Carpi 1 - 1 , digebuk AC Milan 0 - 3 , bermain imbang 3 - 3 dengan tim juru kunci Hellas Verona , dikalahkan Juventus 0 - 2 , dan dipecundangi Torino 1 2 .",<extra_id_0> Inter <extra_id_1> organization ; <extra_id_2> Sassuolo <extra_id_3> organization ; <extra_id_4> Carpi <extra_id_5> organization ; <extra_id_6> AC Milan <extra_id_7> organization ; <extra_id_8> Hellas Verona <extra_id_9> organization ; <extra_id_10> Juventus <extra_id_11> organization ; <extra_id_12> Torino <extra_id_13> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Inter kini menempati posisi kelima dengan perolehan 55 poin dari 31 laga .",<extra_id_0> Inter <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Mereka berjarak 18 poin dari Juventus yang menguasai puncak klasemen dan delapan poin dari AS Roma yang berada di posisi ketiga atau batas bawah untuk lolos ke Liga Champions musim depan .",<extra_id_0> Juventus <extra_id_1> organization ; <extra_id_2> AS Roma <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Kami membayar mahal untuk kesalahn - kesalahan kami , "" kata gelandang Inter itu .",<extra_id_0> Inter <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Liga Champions sudah jauh , tapi kami ingin lolos langsung ke Liga Europa , jadi ( target kami adalah ) posisi keempat , "" kata Romagnoli .",<extra_id_0> Romagnoli <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Mereka akan menjamu pimpinan klasemen Juventus di San Siro , Minggu ( 10/4/2016 ) dinihari WIB .",<extra_id_0> Juventus <extra_id_1> organization ; <extra_id_2> San Siro <extra_id_3> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Mereka tak akan diperkuat goal getter tim Gonzalo Higuain yang sedang manjalani sanksi larangan bertanding .",<extra_id_0> Gonzalo Higuain <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dalam dua pertandingan terakhir , Napoli mampu memetik kemenangan atas Verona , yang semua didapat dengan catatan clean sheet .",<extra_id_0> Napoli <extra_id_1> organization ; <extra_id_2> Verona <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Roma - Jarak AS Roma dengan Napoli di klasemen tinggal empat poin .",<extra_id_0> Roma <extra_id_1> location ; <extra_id_2> AS Roma <extra_id_3> organization ; <extra_id_4> Napoli <extra_id_5> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | ' Serigala Ibu Kota ' pun siap menerkam Napoli dan mengambil alih posisi kedua .",<extra_id_0> Serigala Ibu Kota <extra_id_1> organization ; <extra_id_2> Napoli <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dalam 10 pertandingan setelah melawan Juventus , Roma meraih sembilan kemenangan dan satu hasil imbang .",<extra_id_0> Juventus <extra_id_1> organization ; <extra_id_2> Roma <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Bek Roma , Antonio Rudiger , pun yakin mereka bisa naik ke posisi kedua , menggeser Napoli .",<extra_id_0> Roma <extra_id_1> organization ; <extra_id_2> Napoli <extra_id_3> organization ; <extra_id_4> Antonio Rudiger <extra_id_5> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Napoli hanya berjarak empat poin di depan kami dan kami masih akan menghadapi mereka di Roma , "" ujar Rudiger seperti dilansir Football Italia .",<extra_id_0> Napoli <extra_id_1> organization ; <extra_id_2> Football Italia <extra_id_3> organization ; <extra_id_4> Roma <extra_id_5> location ; <extra_id_6> Rudiger <extra_id_7> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dalam tujuh laga terakhir , Roma akan bertanding melawan Bologna ( kandang ) , Atalanta ( tandang ) , Torino ( kandang ) , Napoli ( kandang ) , Genoa ( tandang ) , Chievo ( kandang ) , dan AC Milan ( tandang ) .",<extra_id_0> Roma <extra_id_1> organization ; <extra_id_2> Bologna <extra_id_3> organization ; <extra_id_4> Atalanta <extra_id_5> organization ; <extra_id_6> Torino <extra_id_7> organization ; <extra_id_8> Napoli <extra_id_9> organization ; <extra_id_10> Genoa <extra_id_11> organization ; <extra_id_12> Chievo <extra_id_13> organization ; <extra_id_14> AC Milan <extra_id_15> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Datang dari Stuttgart pada tahun 2015 , bek berusia 23 tahun itu awalnya sempat kesulitan .",<extra_id_0> Stuttgart <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Roma adalah kota yang luar biasa , cuacanya indah dan makanannya fantastis .",<extra_id_0> Roma <extra_id_1> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Jakarta - Kalau bukan karena sepakbola , Westley Nathan "" Wes "" Morgan bisa jadi seperti teman - temannya yang lahir dan besar di Meadows , Nottingham , Inggris .","<extra_id_0> Jakarta <extra_id_1> location ; <extra_id_2> Meadows <extra_id_3> location ; <extra_id_4> Nottingham <extra_id_5> location ; <extra_id_6> Inggris <extra_id_7> location ; <extra_id_8> Westley Nathan "" Wes "" Morgan <extra_id_9> person"
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Ditambah satu gol dibuatnya saat Leicester menghadapi Southampton di King Power Stadium pada 3 April .",<extra_id_0> Leicester <extra_id_1> organization ; <extra_id_2> Southampton <extra_id_3> organization ; <extra_id_4> King Power Stadium <extra_id_5> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Tapi , sosoknya benar - benar penting buat The Foxes , baik di dalam ataupun di luar lapangan .",<extra_id_0> The Foxes <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Bukan cuma membawa status kapten itu , tapi Morgan dinilai sebagai pemimpin yang berhasil mengerjakan semua amanah seorang kapten .",<extra_id_0> Morgan <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Morgan mempunyai kepiawaian menjadi penghubung para pemain dengan sang manajer , Ranieri .",<extra_id_0> Morgan <extra_id_1> person ; <extra_id_2> Ranieri <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Di atas lapangan Morgan adalah sosok tangguh di lini belakang tim .",<extra_id_0> Morgan <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dengan hanya tersisa enam pertandingan , ' Si Rubah ' sudah amat dekat dengan gelar juara .",<extra_id_0> Si Rubah <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Squawka mencatat Morgan sebagai pemain yang berbahaya dalam tekel dan dominan dalam duel di udara .",<extra_id_0> Squawka <extra_id_1> organization ; <extra_id_2> Morgan <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dia menjadi pemain Leicester yang sukses menghentikan Sergio Ag ero , Harry Kane dan Diego Costa .",<extra_id_0> Leicester <extra_id_1> organization ; <extra_id_2> Sergio Ag ero <extra_id_3> person ; <extra_id_4> Harry Kane <extra_id_5> person ; <extra_id_6> Diego Costa <extra_id_7> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Leicester yang mematok target terhindar dari degradasi secara konsisten menguasai papan atas klasemen Premier League hingga menjadi calon kuat juara .",<extra_id_0> Leicester <extra_id_1> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Seperti Leicester dengan Vardy , Mahrez , Kante , dan Drinkwater -nya , yang musim lalu bukan siapa - siapa , begitu pula Morgan .",<extra_id_0> Leicester <extra_id_1> organization ; <extra_id_2> Vardy <extra_id_3> person ; <extra_id_4> Mahrez <extra_id_5> person ; <extra_id_6> Kante <extra_id_7> person ; <extra_id_8> Drinkwater <extra_id_9> person ; <extra_id_10> Morgan <extra_id_11> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Jika Vardy pernah menjadi pegawai paruh waktu di sebuah pabrik kaki palsu , Morgan sudah berfokus kepada sepakbola sejak kecil .",<extra_id_0> Vardy <extra_id_1> person ; <extra_id_2> Morgan <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Area dengan jalan - jalan yang sempit , jalur kereta api , dan banyak pabrik di abad ke-19 dengan banyak problem sosial .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Karena sepakbola itu pula , teman - teman bermainnya melindungi dia dari hal - hal buruk tersebut .",
