input,output,se_order,paradigm
"His response was smug , arrogant , and condescending , totally consistent with his deportment on display all evening .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> service general ; <extra_id_2> negative <extra_id_3> service general ; <extra_id_4> negative <extra_id_5> service general,sc,extraction
There is a lot of variety even for people who eat vegetarian like me .| category : <extra_id_0>,<extra_id_0> food style_options,c,extraction
"The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> good <extra_id_1> lobster sandwich ; <extra_id_2> great <extra_id_3> spaghetti with Scallops and Shrimp,oa,extraction
All in all we ' re already coming up with excuses to go ahead really soon in the next few wks ! ! ! !| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"I will be out with friends and all of a sudden I am hungry and I only crave one thing . . . their Pizza .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Pizza <extra_id_1> positive,as,extraction
"The boths are not as small as some of the reviews make them out to look they ' re perfect for 2 people .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> ambience general,sc,extraction
"Guaranteed to be a tasty experience ! )| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> drinks quality,sc,extraction
"The first time I went , and was completely taken by the live jazz band and atmosphere , I ordered the Lobster Cobb Salad .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> taken <extra_id_1> live jazz band ; <extra_id_2> taken <extra_id_3> atmosphere,oa,extraction
"The drinks are great , especially when made by Raymond .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> drinks quality ; <extra_id_2> positive <extra_id_3> service general,sc,extraction
"I ' ve had my fair share of modern Japanese and this spot delivers .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> modern Japanese <extra_id_1> positive,as,extraction
The shrimp scampi was excellent and the antipasti were plentiful .| aspect : <extra_id_0>,<extra_id_0> shrimp scampi ; <extra_id_1> antipasti,a,extraction
"Single Worst Restaurant in Manhattan| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Restaurant <extra_id_1> negative,as,extraction
"Ess - A - Bagel ( either by Sty - town or midtown ) is by far the best bagel in NY .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> best <extra_id_1> bagel,oa,extraction
The service is good and the resturant is clean .| opinion : <extra_id_0>,<extra_id_0> good ; <extra_id_1> clean,o,extraction
"Me and my girls will definitely go back .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> go back <extra_id_1> NULL,oa,extraction
Kind of a small place but I guess if they are not too busy might be able to fit a group or kids .| category : <extra_id_0>,<extra_id_0> restaurant miscellaneous,c,extraction
"The worst excuse for Japanese food I ' ve ever encountered .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
so delicious ! ! ! ! ! !| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"Everytime I decide to try another place on the UES , I get angry that I did n ' t just go to Zucchero Pomodori .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"Cute place , nice wait staff but would never go there again .| opinion : <extra_id_0>",<extra_id_0> nice ; <extra_id_1> Cute ; <extra_id_2> never go,o,extraction
And the Tom Kha soup was pathetic .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"If you go , try the marinara / arrabiatta sauce , the mozzarella en Carozza is mmmmmmmm . . . . . everything is just delicious .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> marinara / arrabiatta sauce <extra_id_1> positive ; <extra_id_2> marinara / arrabiatta sauce <extra_id_3> positive ; <extra_id_4> mozzarella en Carozza <extra_id_5> positive ; <extra_id_6> NULL <extra_id_7> positive,as,extraction
This is one of my favorite restaurants and it is not to be missed .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"One of the best , if not THE best , restaurants in Park Slope ( and NY in general )| opinion : <extra_id_0>",<extra_id_0> best,o,extraction
"By far the best salad I have had in a fast food restaurant .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> salad <extra_id_1> positive,as,extraction
"The seats are uncomfortable if you are sitting against the wall on wooden benches .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> uncomfortable <extra_id_1> seats,oa,extraction
"I can not imagine better Indian food in all of the city .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> better <extra_id_1> Indian food,oa,extraction
"Go hungry and enjoy .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"oh speaking of bathroom , the mens bathroom was disgusting .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> ambience general,sc,extraction
"The food was average to above - average ; the French Onion soup filling yet not overly impressive , and the desserts not brilliant in any way .| aspect : <extra_id_0>",<extra_id_0> food ; <extra_id_1> French Onion soup ; <extra_id_2> desserts,a,extraction
Slightly above average wines start at $ 70 + with only one selection listed at $ 30 + .| opinion : <extra_id_0>,<extra_id_0> above average ; <extra_id_1> above average,o,extraction
"even the wine by the glass was good .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> drinks quality,sc,extraction
"The service is good and ambience is good for a date or group outing .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service <extra_id_1> positive ; <extra_id_2> ambience <extra_id_3> positive,as,extraction
I was one of the people that went for this horrible experience .| opinion : <extra_id_0>,<extra_id_0> horrible,o,extraction
Truly the mark of an attentive waiter .| opinion : <extra_id_0>,<extra_id_0> attentive,o,extraction
Always good drinks and service is pretty good ;| category : <extra_id_0>,<extra_id_0> drinks quality ; <extra_id_1> service general,c,extraction
"The food is wonderful , tasty and filling , and the service is professional and friendly .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food <extra_id_1> positive ; <extra_id_2> food <extra_id_3> positive ; <extra_id_4> food <extra_id_5> positive ; <extra_id_6> service <extra_id_7> positive ; <extra_id_8> service <extra_id_9> positive,as,extraction
"Best Indian Chinese in the city , by far !| opinion : <extra_id_0>",<extra_id_0> Best,o,extraction
Cozy romantic atomosphere with only around 15 tables at most .| aspect : <extra_id_0>,<extra_id_0> atomosphere,a,extraction
Decent wine at reasonable prices .| aspect : <extra_id_0>,<extra_id_0> wine ; <extra_id_1> wine,a,extraction
"Food is usually very good , though ocasionally I wondered about freshmess of raw vegatables in side orders .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> negative <extra_id_3> food quality,sc,extraction
We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order .| category : <extra_id_0>,<extra_id_0> service general,c,extraction
"Our teenage kids love it , too .| category : <extra_id_0>",<extra_id_0> restaurant general,c,extraction
"Both times I was extremely dissappointed by the service , which was boarderline rude .| category : <extra_id_0>",<extra_id_0> service general ; <extra_id_1> service general,c,extraction
"Great spot , whether looking for a couple of drinks or quiet dinner .| opinion : <extra_id_0>",<extra_id_0> Great ; <extra_id_1> Great,o,extraction
Impressed . . .| opinion : <extra_id_0>,<extra_id_0> Impressed,o,extraction
"Good Experience| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> Good <extra_id_1> NULL,oa,extraction
"A classic !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
Food awesome .| aspect : <extra_id_0>,<extra_id_0> Food,a,extraction
"however , it ' s the service that leaves a bad taste in my mouth .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service <extra_id_1> negative,as,extraction
"I highly recommend the restaurant based on our experience last night .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> recommend <extra_id_1> restaurant,oa,extraction
I was very disappointed with this restaurant .| aspect : <extra_id_0>,<extra_id_0> restaurant,a,extraction
"It is definitely a good spot for snacks and chat .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
The waiter delivered our food while holding what appeared to be a plastic bag of garbage in one hand .| category : <extra_id_0>,<extra_id_0> service general,c,extraction
"I got the $ 10 10 - piece dim sum combo , every bite of which was great .| aspect : <extra_id_0>",<extra_id_0> $ 10 10 - piece dim sum combo,a,extraction
I would highly recommand requesting a table by the window .| category : <extra_id_0>,<extra_id_0> location general,c,extraction
"Pizza was a little soggy .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> soggy <extra_id_1> Pizza,oa,extraction
"Saul is the best restaurant on Smith Street and in Brooklyn .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> best <extra_id_1> Saul,oa,extraction
"The waitress , seems to be more concerned of looking good than actually waitressing .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> more concerned of looking good <extra_id_1> waitress,oa,extraction
"If you are going for the food , it will not be worth it .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food <extra_id_1> negative,as,extraction
"They are extremely rude , not even apologizing for the horrible service we got and handing us a bill well over $ 500 for some drinks adn their pita bread !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> service general ; <extra_id_2> negative <extra_id_3> drinks prices ; <extra_id_4> negative <extra_id_5> food prices ; <extra_id_6> negative <extra_id_7> service general,sc,extraction
"The sushi seemed pretty fresh and was adequately proportioned .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> sushi <extra_id_1> positive ; <extra_id_2> sushi <extra_id_3> positive,as,extraction
I go and eat out at many different restaurants and this is one place you have go and try .| opinion : <extra_id_0>,<extra_id_0> have go and try,o,extraction
"I ' ve lived in NY for 5 years and this place has it all .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> has it all <extra_id_1> place,oa,extraction
"The food is great and reasonably priced .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> great <extra_id_1> food ; <extra_id_2> reasonably priced <extra_id_3> food,oa,extraction
"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best , freshly baked bread !| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food quality,c,extraction
"The menu looked great , and the waiter was very nice , but when the food came , it was average .| opinion : <extra_id_0>",<extra_id_0> great ; <extra_id_1> nice ; <extra_id_2> average,o,extraction
"I had fish and my husband had the filet - both of which exceeded our expectations .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> fish <extra_id_1> positive ; <extra_id_2> filet <extra_id_3> positive,as,extraction
I never write on these sites but this restaurant is def worth commending !| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
"Definately check it out ! ! !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
The tuna and wasabe potatoes are excellent .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> food quality,c,extraction
"Excellent spot for holiday get togethers with co - workers or friends that you have n ' t seen in a while .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> Excellent <extra_id_1> spot,oa,extraction
Not the typical NYC gimmick theme restaurant .| category : <extra_id_0>,<extra_id_0> ambience general,c,extraction
"I will NEVER return .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
"Taxan delicious !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Taxan <extra_id_1> positive,as,extraction
Delivery is fast too .| aspect : <extra_id_0>,<extra_id_0> Delivery,a,extraction
"If we were to move from the upper east side , we would genuinely miss this restaurant .| category : <extra_id_0>",<extra_id_0> restaurant general,c,extraction
"Decor is charming .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> charming <extra_id_1> Decor,oa,extraction
"In an area sadly lacking in decent Thai food , this is one of the best spots .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Thai food <extra_id_1> positive,as,extraction
