input,output,se_order,paradigm
"The place has a nice fit - out , some attractive furnishings and , from what I could tell , a reasonable wine list ( I was given the food menu when I asked for the carte des vins )| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> nice <extra_id_1> fit - out <extra_id_2> positive <extra_id_3> ambience general ; <extra_id_4> attractive <extra_id_5> furnishings <extra_id_6> positive <extra_id_7> ambience general ; <extra_id_8> reasonable <extra_id_9> wine list <extra_id_10> positive <extra_id_11> drinks style_options,oasc,extraction
"Even though its good seafood , the prices are too high .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> restaurant prices,c,extraction
"Nevertheless , I finished my plate , and that ' s when I found a maggot in mushroom sauce at the bottom .| opinion : <extra_id_0>",<extra_id_0> maggot,o,extraction
"the salads are delicious , both refreshing and very spicy .| aspect : <extra_id_0>",<extra_id_0> salads ; <extra_id_1> salads ; <extra_id_2> salads,a,extraction
Best Taiwanese food in NY !| aspect : <extra_id_0>,<extra_id_0> Taiwanese food,a,extraction
The menu is fairly simple without much descriptions .| category : <extra_id_0>,<extra_id_0> food style_options,c,extraction
"Friendly staff that actually lets you enjoy your meal and the company you ' re with .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Friendly <extra_id_1> staff <extra_id_2> positive <extra_id_3> service general,oasc,extraction
"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner , which would have been acceptable if we got to enjoy the experience of good food and belly dancers !| aspect : <extra_id_0>",<extra_id_0> food ; <extra_id_1> NULL ; <extra_id_2> NULL,a,extraction
Good creative rolls !| aspect : <extra_id_0>,<extra_id_0> rolls ; <extra_id_1> rolls,a,extraction
I have to highly recommend the lobster roll - not to much mayo ; you can tell it was a fresh lobster .| aspect : <extra_id_0>,<extra_id_0> lobster roll ; <extra_id_1> lobster,a,extraction
You will not be disapointed at all .| opinion : <extra_id_0>,<extra_id_0> will not be disapointed,o,extraction
"Our food was great too !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> great <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
The family seafood entree was very good .| opinion : <extra_id_0>,<extra_id_0> good,o,extraction
Ess - A - Bagel ( either by Sty - town or midtown ) is by far the best bagel in NY .| opinion : <extra_id_0>,<extra_id_0> best,o,extraction
"Delicate spices , onions , eggs and a kick - ass roti .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Delicate <extra_id_1> spices <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> Delicate <extra_id_5> onions <extra_id_6> positive <extra_id_7> food quality ; <extra_id_8> Delicate <extra_id_9> eggs <extra_id_10> positive <extra_id_11> food quality ; <extra_id_12> kick - ass <extra_id_13> roti <extra_id_14> positive <extra_id_15> food quality,oasc,extraction
The place was quiet and delightful .| category : <extra_id_0>,<extra_id_0> ambience general ; <extra_id_1> ambience general,c,extraction
I would highly recommend .| opinion : <extra_id_0>,<extra_id_0> highly recommend,o,extraction
"Best Indian Chinese in the city , by far !| opinion : <extra_id_0>",<extra_id_0> Best,o,extraction
One of us actually liked the expresso - that ' s it .| aspect : <extra_id_0>,<extra_id_0> expresso,a,extraction
"The dinner was ok , nothing I would have again .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> ok <extra_id_1> dinner <extra_id_2> negative <extra_id_3> food quality,oasc,extraction
"We recently decided to try this location , and to our delight , they have outdoor seating , perfect since I had my yorkie with me .| opinion : <extra_id_0>",<extra_id_0> perfect,o,extraction
"I generally like this place .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> like <extra_id_1> place <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
Simply some good tasting Chinese food at incredible prices . . .| opinion : <extra_id_0>,<extra_id_0> good tasting ; <extra_id_1> good tasting,o,extraction
"Try the crunchy tuna , it is to die for .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food quality,c,extraction
We had the lobster sandwich and it was FANTASTIC .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
first it took us a long time to find the place .| aspect : <extra_id_0>,<extra_id_0> place,a,extraction
"It was $ 14 not really bad for a pound of Pastrami - but it did n ' t have much taste - I ' ve had better for less elsewhere !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> not really bad <extra_id_1> NULL <extra_id_2> neutral <extra_id_3> food prices ; <extra_id_4> did n ' t have much taste <extra_id_5> NULL <extra_id_6> negative <extra_id_7> food quality,oasc,extraction
We had the scallops as an appetizer and they were delicious and the sauce was wonderful .| opinion : <extra_id_0>,<extra_id_0> delicious ; <extra_id_1> wonderful,o,extraction
But the service is HORRID !| opinion : <extra_id_0>,<extra_id_0> HORRID,o,extraction
"This is a great place to take out - of - towners , and perfect for watching the sunset .| aspect : <extra_id_0>",<extra_id_0> place,a,extraction
"The service was attentive , yet discreet .| opinion : <extra_id_0>",<extra_id_0> attentive ; <extra_id_1> discreet,o,extraction
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
I ' m not picky - but it was actually gross .| opinion : <extra_id_0>,<extra_id_0> gross,o,extraction
not sure why this restaurant would be rated that highly .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
This place is great .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
Food was good not great not worth the wait or another visit| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
The place is a lot of fun .| aspect : <extra_id_0>,<extra_id_0> place,a,extraction
This place survives on reputation alone .| aspect : <extra_id_0>,<extra_id_0> place,a,extraction
"This was the perfect quiet , relaxing , and delicious accompaniment to our afternoon of theater .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> ambience general ; <extra_id_2> ambience general,c,extraction
This place is always very crowded and popular .| category : <extra_id_0>,<extra_id_0> restaurant miscellaneous ; <extra_id_1> restaurant miscellaneous,c,extraction
keep up the good work .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
"they were dry and disgusting , i did n ' t even finish my first piece .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> dry <extra_id_1> NULL <extra_id_2> negative <extra_id_3> food quality ; <extra_id_4> disgusting <extra_id_5> NULL <extra_id_6> negative <extra_id_7> food quality,oasc,extraction
"limited menu , no - so - fresh ingredients , thinly - sliced fish , fall - apart rice .| aspect : <extra_id_0>",<extra_id_0> menu ; <extra_id_1> ingredients ; <extra_id_2> fish ; <extra_id_3> rice,a,extraction
The food tasted very good .| opinion : <extra_id_0>,<extra_id_0> good,o,extraction
"I recommend the jelly fish , drunken chicken and the soupy dumplings , certainly the stir fry blue crab .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> recommend <extra_id_1> jelly fish <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> recommend <extra_id_5> drunken chicken <extra_id_6> positive <extra_id_7> food quality ; <extra_id_8> recommend <extra_id_9> soupy dumplings <extra_id_10> positive <extra_id_11> food quality ; <extra_id_12> recommend <extra_id_13> stir fry blue crab <extra_id_14> positive <extra_id_15> food quality,oasc,extraction
"A cool bar with great food , and tons of excellent beer .| category : <extra_id_0>",<extra_id_0> ambience general ; <extra_id_1> food quality ; <extra_id_2> drinks quality ; <extra_id_3> drinks style_options,c,extraction
"Excellent dumplings served amid clean , chic decor .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Excellent <extra_id_1> dumplings <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> clean <extra_id_5> decor <extra_id_6> positive <extra_id_7> ambience general ; <extra_id_8> chic <extra_id_9> decor <extra_id_10> positive <extra_id_11> ambience general,oasc,extraction
"This is the perfect spot for meeting friends , having lunch , dinner , pre - theatre or after - theatre drinks !| aspect : <extra_id_0>",<extra_id_0> spot,a,extraction
We thought that this place is using too much of MSG cooking in the foods .| aspect : <extra_id_0>,<extra_id_0> foods,a,extraction
"Skip this restaurant , it ' s a big disappointment .| category : <extra_id_0>",<extra_id_0> restaurant general ; <extra_id_1> restaurant general,c,extraction
Over all it was a very nice romantic place .| aspect : <extra_id_0>,<extra_id_0> place ; <extra_id_1> place,a,extraction
"Ambience is so cute and quaint , good for business although we were there on vacation .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> cute <extra_id_1> Ambience <extra_id_2> positive <extra_id_3> ambience general ; <extra_id_4> quaint <extra_id_5> Ambience <extra_id_6> positive <extra_id_7> ambience general ; <extra_id_8> good <extra_id_9> Ambience <extra_id_10> positive <extra_id_11> ambience general,oasc,extraction
"Please take my advice , go and try this place .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> go and try <extra_id_1> place <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
Pizza here is consistently good .| opinion : <extra_id_0>,<extra_id_0> good,o,extraction
Big Wong gets big Ups for a fine establishment .| opinion : <extra_id_0>,<extra_id_0> big Ups ; <extra_id_1> fine,o,extraction
The atmosphere is relaxed and casual .| category : <extra_id_0>,<extra_id_0> ambience general,c,extraction
"short and sweet – seating is great : it ' s romantic , cozy and private .| category : <extra_id_0>",<extra_id_0> ambience general,c,extraction
"I can not imagine a friendlier staff working in a restaurant .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> friendlier <extra_id_1> staff <extra_id_2> positive <extra_id_3> service general,oasc,extraction
The place is so cool and the service is prompt and curtious .| opinion : <extra_id_0>,<extra_id_0> prompt ; <extra_id_1> curtious ; <extra_id_2> cool,o,extraction
"Try the congee and the donut like deep fried dough they call Ow Ley Soh , a delicious and sweet tasting bread .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Try <extra_id_1> congee <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> delicious <extra_id_5> Ow Ley Soh <extra_id_6> positive <extra_id_7> food quality ; <extra_id_8> sweet <extra_id_9> Ow Ley Soh <extra_id_10> positive <extra_id_11> food quality,oasc,extraction
fine dining restaurant quality .| aspect : <extra_id_0>,<extra_id_0> dining,a,extraction
I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
Service was quick .| opinion : <extra_id_0>,<extra_id_0> quick,o,extraction
"Waitstaff are very friendly .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> friendly <extra_id_1> Waitstaff <extra_id_2> positive <extra_id_3> service general,oasc,extraction
The Seafood Dynamite is also otherworldly .| opinion : <extra_id_0>,<extra_id_0> otherworldly,o,extraction
"The decor is vibrant and eye - pleasing with several semi - private boths on the right side of the dining hall , which are great for a date .| aspect : <extra_id_0>",<extra_id_0> decor ; <extra_id_1> decor ; <extra_id_2> semi - private boths,a,extraction
This place is worth an one - hour drive .| aspect : <extra_id_0>,<extra_id_0> place,a,extraction
"Still , any quibbles about the bill were off - set by the pour - your - own measures of liquers which were courtesey of the house . . .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> quibbles <extra_id_1> NULL <extra_id_2> neutral <extra_id_3> restaurant prices ; <extra_id_4> pour - your - own <extra_id_5> measures of liquers <extra_id_6> positive <extra_id_7> drinks style_options ; <extra_id_8> courtesey <extra_id_9> measures of liquers <extra_id_10> positive <extra_id_11> drinks style_options,oasc,extraction
"There ' s another girl who I ca n ' t describe , she is about 5 ' 6 `` with brown hair , who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said , so her uninvited opinions are often out of context and nothing to do with what you ' re *really * talking about .| category : <extra_id_0>",<extra_id_0> service general,c,extraction
