text_a,text_b,label
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",harga-homey,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",harga-tasty,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",harga-bagus,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",wifi-strategis,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",wifi-terjangkau,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",wifi-kencang,1
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",wifi-dapat,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",wifi-homey,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",wifi-tasty,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",wifi-bagus,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",sarapan-strategis,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",sarapan-terjangkau,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",sarapan-kencang,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",sarapan-dapat,1
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",sarapan-homey,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",sarapan-tasty,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",sarapan-bagus,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",menu-strategis,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",menu-terjangkau,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",menu-kencang,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",menu-dapat,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",menu-homey,1
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",menu-tasty,1
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",menu-bagus,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",overall-strategis,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",overall-terjangkau,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",overall-kencang,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",overall-dapat,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",overall-homey,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",overall-tasty,0
"lokasi strategis harga terjangkau bangunan lama memang , tetapi dengan harga yang terjangkau dan lokasi tengah kota sangat worthy dan sudah 3x ini menginap di sini wifi kencang dapat sarapan pula , menu homey tetapi tasty keamanan 24jam ramahramah overall bagus .",overall-bagus,1
"kebersihan selimut , sarung bantal , handuk kurang kamar kurang wangi wifi tidak bisa .",kebersihan selimut-kurang,1
"kebersihan selimut , sarung bantal , handuk kurang kamar kurang wangi wifi tidak bisa .",kebersihan selimut-kurang wangi,0
"kebersihan selimut , sarung bantal , handuk kurang kamar kurang wangi wifi tidak bisa .",kebersihan selimut-tidak bisa,0
"kebersihan selimut , sarung bantal , handuk kurang kamar kurang wangi wifi tidak bisa .",sarung bantal-kurang,1
"kebersihan selimut , sarung bantal , handuk kurang kamar kurang wangi wifi tidak bisa .",sarung bantal-kurang wangi,0
"kebersihan selimut , sarung bantal , handuk kurang kamar kurang wangi wifi tidak bisa .",sarung bantal-tidak bisa,0
"kebersihan selimut , sarung bantal , handuk kurang kamar kurang wangi wifi tidak bisa .",handuk-kurang,1
"kebersihan selimut , sarung bantal , handuk kurang kamar kurang wangi wifi tidak bisa .",handuk-kurang wangi,0
"kebersihan selimut , sarung bantal , handuk kurang kamar kurang wangi wifi tidak bisa .",handuk-tidak bisa,0
"kebersihan selimut , sarung bantal , handuk kurang kamar kurang wangi wifi tidak bisa .",kamar-kurang,0
"kebersihan selimut , sarung bantal , handuk kurang kamar kurang wangi wifi tidak bisa .",kamar-kurang wangi,1
"kebersihan selimut , sarung bantal , handuk kurang kamar kurang wangi wifi tidak bisa .",kamar-tidak bisa,0
"kebersihan selimut , sarung bantal , handuk kurang kamar kurang wangi wifi tidak bisa .",wifi-kurang,0
"kebersihan selimut , sarung bantal , handuk kurang kamar kurang wangi wifi tidak bisa .",wifi-kurang wangi,0
"kebersihan selimut , sarung bantal , handuk kurang kamar kurang wangi wifi tidak bisa .",wifi-tidak bisa,1
nyaman banget kamarnya . bersiih . dan buat betah . next klau kesana bisa jadi rekomendasi buat tempat tinggal sementara .,kamarnya-nyaman banget,1
nyaman banget kamarnya . bersiih . dan buat betah . next klau kesana bisa jadi rekomendasi buat tempat tinggal sementara .,kamarnya-bersiih,1
tempat tdr kurang bersih .,tempat tdr-kurang bersih,1
"tulisannya twin bed , tetapi yang ada kamarnya beda .",kamarnya-beda,1
"tempat nya nyaman dan harga nya pun terjangkau , cocok sekali untuk liburan keluarga .",tempat nya-nyaman,1
"tempat nya nyaman dan harga nya pun terjangkau , cocok sekali untuk liburan keluarga .",tempat nya-terjangkau,0
"tempat nya nyaman dan harga nya pun terjangkau , cocok sekali untuk liburan keluarga .",harga nya-nyaman,0
"tempat nya nyaman dan harga nya pun terjangkau , cocok sekali untuk liburan keluarga .",harga nya-terjangkau,1
kamar oke . ac kurang dingin . lampu kamar mandi ada yang mati .,kamar-oke,1
kamar oke . ac kurang dingin . lampu kamar mandi ada yang mati .,kamar-kurang dingin,0
kamar oke . ac kurang dingin . lampu kamar mandi ada yang mati .,kamar-mati,0
kamar oke . ac kurang dingin . lampu kamar mandi ada yang mati .,ac-oke,0
kamar oke . ac kurang dingin . lampu kamar mandi ada yang mati .,ac-kurang dingin,1
kamar oke . ac kurang dingin . lampu kamar mandi ada yang mati .,ac-mati,0
kamar oke . ac kurang dingin . lampu kamar mandi ada yang mati .,lampu kamar mandi-oke,0
kamar oke . ac kurang dingin . lampu kamar mandi ada yang mati .,lampu kamar mandi-kurang dingin,0
kamar oke . ac kurang dingin . lampu kamar mandi ada yang mati .,lampu kamar mandi-mati,1
"kamar luas dan kedap , bersih makanan enak . dan lokasi strategis .",kamar-luas,1
"kamar luas dan kedap , bersih makanan enak . dan lokasi strategis .",kamar-kedap,1
"kamar luas dan kedap , bersih makanan enak . dan lokasi strategis .",kamar-bersih,1
"kamar luas dan kedap , bersih makanan enak . dan lokasi strategis .",kamar-enak,0
"kamar luas dan kedap , bersih makanan enak . dan lokasi strategis .",kamar-strategis,0
"kamar luas dan kedap , bersih makanan enak . dan lokasi strategis .",makanan-luas,0
"kamar luas dan kedap , bersih makanan enak . dan lokasi strategis .",makanan-kedap,0
"kamar luas dan kedap , bersih makanan enak . dan lokasi strategis .",makanan-bersih,0
"kamar luas dan kedap , bersih makanan enak . dan lokasi strategis .",makanan-enak,1
"kamar luas dan kedap , bersih makanan enak . dan lokasi strategis .",makanan-strategis,0
"kamar luas dan kedap , bersih makanan enak . dan lokasi strategis .",lokasi-luas,0
"kamar luas dan kedap , bersih makanan enak . dan lokasi strategis .",lokasi-kedap,0
"kamar luas dan kedap , bersih makanan enak . dan lokasi strategis .",lokasi-bersih,0
"kamar luas dan kedap , bersih makanan enak . dan lokasi strategis .",lokasi-enak,0
"kamar luas dan kedap , bersih makanan enak . dan lokasi strategis .",lokasi-strategis,1
semuanya sudah baik tetapi didalam kamar tidak ada tempat untuk menggantungkan baju atau celana .,semuanya-baik,1
"hanya wifi yang kurang memuaskan , wifi tidak bisa dipakai , selebihnya tidak masalah .",wifi-kurang memuaskan,1
"hanya wifi yang kurang memuaskan , wifi tidak bisa dipakai , selebihnya tidak masalah .",wifi-tidak masalah,0
"hanya wifi yang kurang memuaskan , wifi tidak bisa dipakai , selebihnya tidak masalah .",wifi-tidak bisa dipakai,1
"hanya wifi yang kurang memuaskan , wifi tidak bisa dipakai , selebihnya tidak masalah .",selebihnya-kurang memuaskan,0
"hanya wifi yang kurang memuaskan , wifi tidak bisa dipakai , selebihnya tidak masalah .",selebihnya-tidak bisa dipakai,0
"hanya wifi yang kurang memuaskan , wifi tidak bisa dipakai , selebihnya tidak masalah .",selebihnya-tidak masalah,1
breakfastnya bervariasi dan sehat . thank you for servicing .,breakfastnya-bervariasi,1
breakfastnya bervariasi dan sehat . thank you for servicing .,breakfastnya-sehat,1
"kamar bersih , kasur bersih ( aku paling cepat bereaksi kalau ada tungau walau cma sedikit ) , 24 jam petugasnya siap sedia buat bantuin . top deh !",kamar-bersih,1
"kamar bersih , kasur bersih ( aku paling cepat bereaksi kalau ada tungau walau cma sedikit ) , 24 jam petugasnya siap sedia buat bantuin . top deh !",kasur-bersih,1
"bersih , rapi , tetapi properti nya kurang diperlengkapi , kurang nyaman juga karena banyak kebisingan , apalagi dari ruangan aula nya karena ada acara .",properti nya-kurang diperlengkapi,1
"bersih , rapi , tetapi properti nya kurang diperlengkapi , kurang nyaman juga karena banyak kebisingan , apalagi dari ruangan aula nya karena ada acara .",properti nya-kurang nyaman,1
"terlalu sempit kamarnya , tetapi lumayanlah dengan budget yang segitu , pelayanan hotel juga lumayan bagus dan ramah , airy memang joss .",kamarnya-terlalu sempit,1
"terlalu sempit kamarnya , tetapi lumayanlah dengan budget yang segitu , pelayanan hotel juga lumayan bagus dan ramah , airy memang joss .",kamarnya-lumayanlah,1
