input,output,se_order,paradigm
"The place is small and cramped but the food is fantastic .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> place <extra_id_1> ambience general <extra_id_2> small <extra_id_3> negative ; <extra_id_4> place <extra_id_5> ambience general <extra_id_6> cramped <extra_id_7> negative ; <extra_id_8> food <extra_id_9> food quality <extra_id_10> fantastic <extra_id_11> positive,acos,extraction
"But the best part about LS is the late night atmosphere , delightfully free of the BTs .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> ambience general <extra_id_1> positive,cs,extraction
"THe perfect spot .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant general <extra_id_1> positive,cs,extraction
Fish was overdone .| aspect : <extra_id_0>,<extra_id_0> Fish,a,extraction
Somehow working the italian charm with constant mille grazie does not constitute proper service .| aspect : <extra_id_0>,<extra_id_0> service,a,extraction
"First of all , this place is *not* romantic , as claimed by Citysearch ' s editorial review .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> place <extra_id_1> ambience general <extra_id_2> *not* romantic <extra_id_3> negative,acos,extraction
"The decor is vibrant and eye - pleasing with several semi - private boths on the right side of the dining hall , which are great for a date .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> decor <extra_id_1> vibrant ; <extra_id_2> decor <extra_id_3> eye - pleasing ; <extra_id_4> semi - private boths <extra_id_5> great,ao,extraction
"Have frequented ' ino for several years and the food remains excellent .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> food <extra_id_1> food quality <extra_id_2> excellent <extra_id_3> positive,acos,extraction
"Too bad the food was n ' t of the same heritage .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> negative,cs,extraction
"There was a small wait , but shorter than I expected .| opinion : <extra_id_0>",<extra_id_0> small ; <extra_id_1> shorter,o,extraction
It is so romantic .| opinion : <extra_id_0>,<extra_id_0> romantic,o,extraction
The food is so cheap and the waiters are nice .| category : <extra_id_0>,<extra_id_0> food prices ; <extra_id_1> service general,c,extraction
My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque .| opinion : <extra_id_0>,<extra_id_0> good ; <extra_id_1> award,o,extraction
"My friends settled for rice dishes , but we came back the following day to try the dim sum , which was good . . . not outstanding , but good .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> dim sum <extra_id_1> food quality <extra_id_2> good <extra_id_3> neutral ; <extra_id_4> dim sum <extra_id_5> food quality <extra_id_6> not outstanding <extra_id_7> neutral,acos,extraction
"Please take my advice , go and try this place .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> place <extra_id_1> restaurant general <extra_id_2> go and try <extra_id_3> positive,acos,extraction
The place is a BISTRO which means : simple dishes and wine served efficiently in a bustling atmosphere .| aspect : <extra_id_0>,<extra_id_0> dishes ; <extra_id_1> NULL ; <extra_id_2> atmosphere,a,extraction
"Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .| aspect : <extra_id_0>",<extra_id_0> Leon ; <extra_id_1> Leon ; <extra_id_2> specials ; <extra_id_3> atmosphere ; <extra_id_4> atmosphere ; <extra_id_5> French bistro fare,a,extraction
"Food was very good as well , considering that we tried the budget selection ( though I wish the pork belly that I ordered was roasted a bit longer , so that fat was more of a melt - in - your - mouth experience ) .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> positive ; <extra_id_2> food quality <extra_id_3> negative,cs,extraction
"Great place to relax and enjoy your dinner| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> ambience general <extra_id_1> positive,cs,extraction
Avoid this place !| opinion : <extra_id_0>,<extra_id_0> Avoid,o,extraction
"This was , from start to finish , a mind - bogglingly uncomfortable experience .| category : <extra_id_0>",<extra_id_0> restaurant general,c,extraction
"My husband said he could ' ve eaten several more , the portion was fine for me he even exclaimed that the french fries were the best he has had .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative ; <extra_id_2> portion <extra_id_3> positive ; <extra_id_4> french fries <extra_id_5> positive,as,extraction
"So rushing us out was absolutely unnecessary !| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service general <extra_id_1> negative,cs,extraction
They were very abrupt with me when I called and actually claimed the food was late because they were out of rice .| category : <extra_id_0>,<extra_id_0> service general,c,extraction
"Not sure where the previous reviewer , lonk , dined , but Saul is in a great neighborhood and has great food !| opinion : <extra_id_0>",<extra_id_0> great ; <extra_id_1> great,o,extraction
My son and his girlfriend both wanted cheeseburgers and they were huge !| opinion : <extra_id_0>,<extra_id_0> huge,o,extraction
"I ' ve been to at Cafe Spice probably 5 - 8 times , it is probably still the best Indian restaurant around Union Square .| aspect : <extra_id_0>",<extra_id_0> Cafe Spice,a,extraction
"It was the first place we ate on our first trip to New York , and it will be the last place we stop as we head out of town on our next trip to New York .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant miscellaneous <extra_id_1> positive,cs,extraction
"The meat is fresh , the sauces are great , you get kimchi and a salad free with your meal and service is good too .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> meat <extra_id_1> food quality <extra_id_2> fresh <extra_id_3> positive ; <extra_id_4> sauces <extra_id_5> food quality <extra_id_6> great <extra_id_7> positive ; <extra_id_8> service <extra_id_9> service general <extra_id_10> good <extra_id_11> positive ; <extra_id_12> kimchi <extra_id_13> food prices <extra_id_14> free <extra_id_15> positive ; <extra_id_16> salad <extra_id_17> food prices <extra_id_18> free <extra_id_19> positive,acos,extraction
The veal and the mushrooms were cooked perfectly .| opinion : <extra_id_0>,<extra_id_0> perfectly ; <extra_id_1> perfectly,o,extraction
"Service was very prompt but slightly rushed .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> Service <extra_id_1> service general <extra_id_2> prompt <extra_id_3> positive ; <extra_id_4> Service <extra_id_5> service general <extra_id_6> rushed <extra_id_7> positive,acos,extraction
"noodles with shrimp and chicken and coconut juice is the MUST !| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> noodles with shrimp and chicken and coconut juice <extra_id_1> food quality <extra_id_2> MUST <extra_id_3> positive,acos,extraction
I tried a couple other dishes but was n ' t too impressed .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
It is thick and slightly soggy .| opinion : <extra_id_0>,<extra_id_0> thick ; <extra_id_1> soggy,o,extraction
"Raymond the bartender rocks !| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> Raymond <extra_id_1> service general <extra_id_2> rocks <extra_id_3> positive,acos,extraction
"Raga ' s is a romantic , cozy restaurant .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Raga ' s <extra_id_1> positive ; <extra_id_2> Raga ' s <extra_id_3> positive,as,extraction
I absolutely love this place ! ! !| opinion : <extra_id_0>,<extra_id_0> love,o,extraction
"As many other reviewers noticed , your order is often slow to arrive - this is particularly true in the evening but is not a problem during lunch time .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service general <extra_id_1> neutral,cs,extraction
The prices are wonderfully low .| category : <extra_id_0>,<extra_id_0> restaurant prices,c,extraction
I really loved the different and inovated touch that ' s the cheff gives to the food .| category : <extra_id_0>,<extra_id_0> food style_options ; <extra_id_1> food style_options,c,extraction
"Do n ' t miss Bloom ' s on your next trip to Manhatten .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> Bloom ' s <extra_id_1> restaurant general <extra_id_2> miss <extra_id_3> positive,acos,extraction
"There are no negatives to speak of .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
I thanked my friend who recommended me this restaurant and will certainly recommend it to others .| aspect : <extra_id_0>,<extra_id_0> restaurant,a,extraction
"I recommend the jelly fish , drunken chicken and the soupy dumplings , certainly the stir fry blue crab .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> positive ; <extra_id_2> food quality <extra_id_3> positive ; <extra_id_4> food quality <extra_id_5> positive ; <extra_id_6> food quality <extra_id_7> positive,cs,extraction
"I have been going back again and again .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> NULL <extra_id_1> going back again and again,ao,extraction
"Bukhara is on my top 5 Indian places in NYC| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> Bukhara <extra_id_1> top,ao,extraction
"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best , freshly baked bread !| opinion : <extra_id_0>",<extra_id_0> best ; <extra_id_1> should not have additional toppings,o,extraction
The service was quick and friendly .| category : <extra_id_0>,<extra_id_0> service general,c,extraction
"The food is good , I ca n ' t lie .| aspect : <extra_id_0>",<extra_id_0> food,a,extraction
Go there to relax and feel like your somewhere else .| opinion : <extra_id_0>,<extra_id_0> relax,o,extraction
"They were such a rip - off ( $ 8 . 95 for four small meat patties in steamed buns ) and not worth trying .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative ; <extra_id_2> NULL <extra_id_3> negative ; <extra_id_4> NULL <extra_id_5> negative,as,extraction
"Everything is always cooked to perfection , the service is excellent , the decor cool and understated .| opinion : <extra_id_0>",<extra_id_0> perfection ; <extra_id_1> excellent ; <extra_id_2> cool ; <extra_id_3> understated,o,extraction
"Try the Pad Thai , it ' s fabulous and their prices are so cheap !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Pad Thai <extra_id_1> positive ; <extra_id_2> Pad Thai <extra_id_3> positive ; <extra_id_4> NULL <extra_id_5> positive,as,extraction
A classic !| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
This place is so much fun .| opinion : <extra_id_0>,<extra_id_0> fun,o,extraction
Food was OK .| aspect : <extra_id_0>,<extra_id_0> Food,a,extraction
"Not only is it an adventure getting to this somewhat hidden spot , once you enter the unmarked wooden doors , the zen and intimate décor will make you feel like you ’ re no longer in the city .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> location general <extra_id_1> neutral ; <extra_id_2> ambience general <extra_id_3> positive ; <extra_id_4> ambience general <extra_id_5> positive,cs,extraction
When we inquired about ports - the waitress listed off several but did not know taste variations or cost .| opinion : <extra_id_0>,<extra_id_0> did not know,o,extraction
"We were less than impressed .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant general <extra_id_1> negative,cs,extraction
"Got a date ? Go here !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"I must say I am surprised by the bad reviews of the restaurant earlier in the year , though .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant <extra_id_1> positive,as,extraction
"The food is prepared quickly and efficiently .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> service general <extra_id_2> quickly <extra_id_3> positive ; <extra_id_4> NULL <extra_id_5> service general <extra_id_6> efficiently <extra_id_7> positive,acos,extraction
"Just because it ' s cheap does NOT mean the portions are small or the food is nasty , IT IS GREAT !| aspect : <extra_id_0>",<extra_id_0> food ; <extra_id_1> NULL,a,extraction
"They do n ' t concern much of customer ' s health , just want to make money .| category : <extra_id_0>",<extra_id_0> restaurant miscellaneous,c,extraction
Wonderful strawberry daiquiries as well !| aspect : <extra_id_0>,<extra_id_0> strawberry daiquiries,a,extraction
"We were drawn into the belly dancing show that captivated the crowd .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> ambience general <extra_id_1> positive,cs,extraction
