input,output,se_order,paradigm
"This place is so much fun .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> fun <extra_id_1> place,oa,extraction
"Have been dozens of times and never failed to enjoy the experience .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> enjoy <extra_id_1> NULL,oa,extraction
"Price is high but the food is good , so I would come back again .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food <extra_id_1> positive ; <extra_id_2> food <extra_id_3> negative ; <extra_id_4> NULL <extra_id_5> positive,as,extraction
"It was n ' t as if this restaurant had any major bragging points before hand , but now it ' s simply repulsive .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> repulsive <extra_id_1> restaurant <extra_id_2> negative <extra_id_3> restaurant general,oasc,extraction
"With so many good restaurants on the UWS , I do n ' t need overpriced food , absurdly arrogant wait - staff who do n ' t recognize they work at a glorified diner , clumsy service , and management that does n ' t care .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food prices ; <extra_id_2> negative <extra_id_3> service general ; <extra_id_4> negative <extra_id_5> service general ; <extra_id_6> negative <extra_id_7> service general,sc,extraction
"A restaurant that does n ' t try to do anything except serve great food with great service in a pleasant atmosphere .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> great <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> great <extra_id_5> service <extra_id_6> positive <extra_id_7> service general ; <extra_id_8> pleasant <extra_id_9> atmosphere <extra_id_10> positive <extra_id_11> ambience general,oasc,extraction
"Pizza was a little soggy .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food quality,sc,extraction
"Food was okay , nothing great .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> okay <extra_id_1> Food ; <extra_id_2> nothing great <extra_id_3> Food,oa,extraction
"Love the scene first off - the place has a character and nice light to it . . very fortunate , location wise .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> scene <extra_id_1> positive ; <extra_id_2> place <extra_id_3> positive ; <extra_id_4> location <extra_id_5> positive,as,extraction
"I ' ve never had bad service and the fish is fresh and delicious .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> never had bad <extra_id_1> service ; <extra_id_2> fresh <extra_id_3> fish ; <extra_id_4> delicious <extra_id_5> fish,oa,extraction
"Great food !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"Big Wong gets big Ups for a fine establishment .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> big Ups <extra_id_1> Big Wong ; <extra_id_2> fine <extra_id_3> Big Wong,oa,extraction
"Fantastic place .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> Fantastic <extra_id_1> place,oa,extraction
"My quesadilla tasted like it had been made by a three - year old with no sense of proportion or flavor .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> no sense of proportion or flavor <extra_id_1> quesadilla <extra_id_2> negative <extra_id_3> food quality ; <extra_id_4> no sense of proportion <extra_id_5> quesadilla <extra_id_6> negative <extra_id_7> food style_options,oasc,extraction
"The sashimi is always fresh and the rolls are innovative and delicious .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> fresh <extra_id_1> sashimi ; <extra_id_2> innovative <extra_id_3> rolls ; <extra_id_4> delicious <extra_id_5> rolls,oa,extraction
"The portion sizes here are huge , and the sushi is good .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> huge <extra_id_1> portion sizes ; <extra_id_2> good <extra_id_3> sushi,oa,extraction
"The atmosphere is nothing special , but it feels like a Sushi establishment in Tokyo .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> nothing special <extra_id_1> atmosphere <extra_id_2> positive <extra_id_3> ambience general,oasc,extraction
"Also , specify if you like your food spicy - its rather bland if you do n ' t .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food quality,sc,extraction
"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff , because despite the current one this is a great place .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> service general ; <extra_id_2> positive <extra_id_3> restaurant general,sc,extraction
"Worth the trip from Manhattan .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"I generally like this place .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> like <extra_id_1> place,oa,extraction
"Also , because it is so thin , it gets cold very quickly and its not that filling .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative ; <extra_id_2> NULL <extra_id_3> negative,as,extraction
"Every time I have a special occasion with my boyfriend I have a hard time going anywhere else .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> have a hard time going anywhere else <extra_id_1> NULL <extra_id_2> positive <extra_id_3> restaurant miscellaneous,oasc,extraction
"But the service is HORRID !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> HORRID <extra_id_1> service <extra_id_2> negative <extra_id_3> service general,oasc,extraction
"love the food .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> love <extra_id_1> food,oa,extraction
"If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you ' ll love it here .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> love <extra_id_1> bottle <extra_id_2> negative <extra_id_3> drinks prices ; <extra_id_4> like <extra_id_5> music <extra_id_6> negative <extra_id_7> ambience general,oasc,extraction
"This place is not inviting and the food is totally weird .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> ambience general ; <extra_id_2> negative <extra_id_3> food quality,sc,extraction
"Terrible , terrible management - deserves to be shut - down .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> Terrible <extra_id_1> management ; <extra_id_2> terrible <extra_id_3> management ; <extra_id_4> deserves to be shut - down <extra_id_5> NULL,oa,extraction
"If you ’ re planning to come here , make sure that your date is someone whom you really like since you ’ ll be ushered to private booths where there will be no people or food watching ( choose the ones on the ground level that have glass ceilings so you may see the stars in the sky ! ) .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> ambience general,sc,extraction
"The scallion pancakes and fried dumplings were nothing out of the ordinary .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> scallion pancakes <extra_id_1> neutral ; <extra_id_2> fried dumplings <extra_id_3> neutral,as,extraction
"I was so stunned , and I left the dinner hungry and majorly disappointing .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> disappointing <extra_id_1> NULL,oa,extraction
"The scallion pancakes and fried dumplings were nothing out of the ordinary .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> ordinary <extra_id_1> scallion pancakes ; <extra_id_2> ordinary <extra_id_3> fried dumplings,oa,extraction
"The place has a nice fit - out , some attractive furnishings and , from what I could tell , a reasonable wine list ( I was given the food menu when I asked for the carte des vins )| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> nice <extra_id_1> fit - out <extra_id_2> positive <extra_id_3> ambience general ; <extra_id_4> attractive <extra_id_5> furnishings <extra_id_6> positive <extra_id_7> ambience general ; <extra_id_8> reasonable <extra_id_9> wine list <extra_id_10> positive <extra_id_11> drinks style_options,oasc,extraction
"Even though its good seafood , the prices are too high .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> negative <extra_id_3> restaurant prices,sc,extraction
"Nevertheless , I finished my plate , and that ' s when I found a maggot in mushroom sauce at the bottom .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> mushroom sauce <extra_id_1> negative,as,extraction
"the salads are delicious , both refreshing and very spicy .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> delicious <extra_id_1> salads ; <extra_id_2> refreshing <extra_id_3> salads ; <extra_id_4> spicy <extra_id_5> salads,oa,extraction
"Best Taiwanese food in NY !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> Best <extra_id_1> Taiwanese food,oa,extraction
"The menu is fairly simple without much descriptions .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> neutral <extra_id_1> food style_options,sc,extraction
"Friendly staff that actually lets you enjoy your meal and the company you ' re with .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Friendly <extra_id_1> staff <extra_id_2> positive <extra_id_3> service general,oasc,extraction
"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner , which would have been acceptable if we got to enjoy the experience of good food and belly dancers !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> our wallets were empy and so were our stomachs <extra_id_1> food ; <extra_id_2> left our wallets were empy <extra_id_3> NULL ; <extra_id_4> missed <extra_id_5> NULL,oa,extraction
"Good creative rolls !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> Good creative <extra_id_1> rolls ; <extra_id_2> Good creative <extra_id_3> rolls,oa,extraction
"I have to highly recommend the lobster roll - not to much mayo ; you can tell it was a fresh lobster .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> recommend <extra_id_1> lobster roll ; <extra_id_2> fresh <extra_id_3> lobster,oa,extraction
"You will not be disapointed at all .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"Our food was great too !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> great <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"The family seafood entree was very good .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> family seafood entree <extra_id_1> positive,as,extraction
"Ess - A - Bagel ( either by Sty - town or midtown ) is by far the best bagel in NY .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> bagel <extra_id_1> positive,as,extraction
"Delicate spices , onions , eggs and a kick - ass roti .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Delicate <extra_id_1> spices <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> Delicate <extra_id_5> onions <extra_id_6> positive <extra_id_7> food quality ; <extra_id_8> Delicate <extra_id_9> eggs <extra_id_10> positive <extra_id_11> food quality ; <extra_id_12> kick - ass <extra_id_13> roti <extra_id_14> positive <extra_id_15> food quality,oasc,extraction
"The place was quiet and delightful .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> ambience general ; <extra_id_2> positive <extra_id_3> ambience general,sc,extraction
"I would highly recommend .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"Best Indian Chinese in the city , by far !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Indian Chinese <extra_id_1> positive,as,extraction
"One of us actually liked the expresso - that ' s it .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> liked <extra_id_1> expresso,oa,extraction
"The dinner was ok , nothing I would have again .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> ok <extra_id_1> dinner <extra_id_2> negative <extra_id_3> food quality,oasc,extraction
"We recently decided to try this location , and to our delight , they have outdoor seating , perfect since I had my yorkie with me .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> outdoor seating <extra_id_1> positive,as,extraction
"I generally like this place .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> like <extra_id_1> place <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"Simply some good tasting Chinese food at incredible prices . . .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Chinese food <extra_id_1> positive ; <extra_id_2> Chinese food <extra_id_3> positive,as,extraction
"Try the crunchy tuna , it is to die for .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> food quality,sc,extraction
"We had the lobster sandwich and it was FANTASTIC .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"first it took us a long time to find the place .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> took us a long time <extra_id_1> place,oa,extraction
"It was $ 14 not really bad for a pound of Pastrami - but it did n ' t have much taste - I ' ve had better for less elsewhere !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> not really bad <extra_id_1> NULL <extra_id_2> neutral <extra_id_3> food prices ; <extra_id_4> did n ' t have much taste <extra_id_5> NULL <extra_id_6> negative <extra_id_7> food quality,oasc,extraction
